
=== Load cell level indicator ===
Reset cause visible to application: unknown.
Waiting for the first HX711 conversion...
Stored calibration loaded from EEPROM.
Calibration factor: 46.606666 counts/g
Stored tare offset loaded: -166704
Normal measurement started.

Controls:
  Hold button on D4 for 3 s = tare
  Serial command 't'    = tare
  Serial command 's'    = save calibration
  Serial command 'x'    = clear calibration
  Serial command 'z'    = clear tare
  Serial command 'c'    = calibrate/confirm
  Serial command 'q'    = cancel current tare/calibration
  Serial command 'd'    = toggle diagnostic capture
 Hold button on D8 for 3 s = start calibration
 Press button on D8 = confirm calibration step
LED operation status:
 All LEDs on = tare in progress
 All LEDs blinking slowly = tare required
 LOW blinking = waiting for empty platform
 MEDIUM blinking = waiting for reference mass
 HIGH blinking = reset-required fault
 LOW/HIGH alternating = HX711 recovery

Provisional levels:
 VERY_LOW: below 100 g, LOW LED blinking
 LOW: 100 to 500 g, LOW LED steady
 MEDIUM: 500 to 1000 g
 HIGH: above 1000 g
Weight: 5.36 g | Level: VERY_LOW
Weight: 8.54 g | Level: VERY_LOW
Weight: 2.15 g | Level: VERY_LOW
Weight: 7.79 g | Level: VERY_LOW
Weight: 7.45 g | Level: VERY_LOW
Weight: 4.51 g | Level: VERY_LOW
Weight: 3.15 g | Level: VERY_LOW
Weight: 4.55 g | Level: VERY_LOW
Weight: 5.96 g | Level: VERY_LOW
Weight: 0.90 g | Level: VERY_LOW

Diagnostic capture started.
DATA,sequence,timestamp_ms,raw_counts,tare_offset,net_counts,weight_grams
DATA,212,23002,-166473,-166704,231,4.956372
DATA,213,23086,-166406,-166704,298,6.393935
DATA,214,23171,-166417,-166704,287,6.157917
DATA,215,23255,-166460,-166704,244,5.235302
DATA,216,23339,-166562,-166704,142,3.046774
DATA,217,23423,-166641,-166704,63,1.351738
DATA,218,23507,-166558,-166704,146,3.132599
DATA,219,23591,-166395,-166704,309,6.629953
DATA,220,23675,-166435,-166704,269,5.771707
DATA,221,23759,-166403,-166704,301,6.458303
DATA,222,23843,-166357,-166704,347,7.445287
DATA,223,23927,-166456,-166704,248,5.321127
DATA,224,24011,-166560,-166704,144,3.089687
DATA,225,24096,-166479,-166704,225,4.827636
DATA,226,24180,-166410,-166704,294,6.308110
DATA,227,24264,-166394,-166704,310,6.651409
DATA,228,24348,-166458,-166704,246,5.278215
DATA,229,24432,-166481,-166704,223,4.784723
DATA,230,24516,-166654,-166704,50,1.072808
DATA,231,24600,-166648,-166704,56,1.201545
DATA,232,24684,-166634,-166704,70,1.501931
DATA,233,24768,-166608,-166704,96,2.059791
DATA,234,24852,-166586,-166704,118,2.531827
DATA,235,24937,-166497,-166704,207,4.441425
DATA,236,25021,-166429,-166704,275,5.900444
DATA,237,25105,-166467,-166704,237,5.085109
DATA,238,25189,-166408,-166704,296,6.351023
DATA,239,25273,-166384,-166704,320,6.865971
DATA,240,25357,-166522,-166704,182,3.905021
DATA,241,25441,-166544,-166704,160,3.432985
DATA,242,25525,-166572,-166704,132,2.832213
DATA,243,25609,-166458,-166704,246,5.278215
DATA,244,25693,-166421,-166704,283,6.072093
DATA,245,25778,-166544,-166704,160,3.432985
DATA,246,25862,-166552,-166704,152,3.261336
DATA,247,25946,-166443,-166704,261,5.600057
DATA,248,26030,-166281,-166704,423,9.075955
DATA,249,26114,-166356,-166704,348,7.466743
DATA,250,26198,-166434,-166704,270,5.793163
DATA,251,26282,-166468,-166704,236,5.063653
DATA,252,26366,-166531,-166704,173,3.711915
DATA,253,26450,-166478,-166704,226,4.849092
DATA,254,26534,-166533,-166704,171,3.669003
DATA,255,26619,-166578,-166704,126,2.703476
DATA,256,26703,-166417,-166704,287,6.157917
DATA,257,26787,-166447,-166704,257,5.514233
DATA,258,26871,-166434,-166704,270,5.793163
DATA,259,26955,-166353,-166704,351,7.531111
DATA,260,27039,-166440,-166704,264,5.664426
DATA,261,27123,-166460,-166704,244,5.235302
DATA,262,27207,-166476,-166704,228,4.892004
DATA,263,27291,-166496,-166704,208,4.462881
DATA,264,27375,-166531,-166704,173,3.711915
DATA,265,27459,-166472,-166704,232,4.977828
DATA,266,27544,-166418,-166704,286,6.136461
DATA,267,27628,-166492,-166704,212,4.548706
DATA,268,27712,-166555,-166704,149,3.196968
DATA,269,27796,-166656,-166704,48,1.029896
DATA,270,27880,-166521,-166704,183,3.926477
DATA,271,27964,-166400,-166704,304,6.522672
DATA,272,28048,-166518,-166704,186,3.990845
DATA,273,28132,-166434,-166704,270,5.793163
DATA,274,28216,-166462,-166704,242,5.192390
DATA,275,28300,-166410,-166704,294,6.308110
DATA,276,28385,-166353,-166704,351,7.531111
DATA,277,28469,-166350,-166704,354,7.595480
DATA,278,28553,-166365,-166704,339,7.273638
DATA,279,28637,-166503,-166704,201,4.312688
DATA,280,28721,-166403,-166704,301,6.458303
DATA,281,28805,-166300,-166704,404,8.668289
DATA,282,28889,-166344,-166704,360,7.724217
DATA,283,28973,-166419,-166704,285,6.115005
DATA,284,29057,-166370,-166704,334,7.166357
DATA,285,29141,-166394,-166704,310,6.651409
DATA,286,29226,-166444,-166704,260,5.578601
DATA,287,29310,-166396,-166704,308,6.608497
DATA,288,29394,-166494,-166704,210,4.505793
DATA,289,29478,-166456,-166704,248,5.321127
DATA,290,29562,-166413,-166704,291,6.243742
DATA,291,29646,-166387,-166704,317,6.801602
DATA,292,29730,-166411,-166704,293,6.286654
DATA,293,29814,-166491,-166704,213,4.570162
DATA,294,29898,-166408,-166704,296,6.351023
DATA,295,29982,-166359,-166704,345,7.402374
DATA,296,30067,-166350,-166704,354,7.595480
DATA,297,30151,-166458,-166704,246,5.278215
DATA,298,30235,-166436,-166704,268,5.750250
DATA,299,30319,-166529,-166704,175,3.754828
DATA,300,30403,-166587,-166704,117,2.510370
DATA,301,30487,-166451,-166704,253,5.428408
DATA,302,30571,-166406,-166704,298,6.393935
DATA,303,30655,-166522,-166704,182,3.905021
DATA,304,30739,-166529,-166704,175,3.754828
DATA,305,30823,-166440,-166704,264,5.664426
DATA,306,30907,-166432,-166704,272,5.836075
DATA,307,30992,-166472,-166704,232,4.977828
DATA,308,31076,-166591,-166704,113,2.424546
DATA,309,31160,-166513,-166704,191,4.098126
DATA,310,31244,-166478,-166704,226,4.849092
DATA,311,31328,-166389,-166704,315,6.758690
DATA,312,31412,-166423,-166704,281,6.029181
DATA,313,31496,-166519,-166704,185,3.969389
DATA,314,31580,-166394,-166704,310,6.651409
DATA,315,31664,-166404,-166704,300,6.436847
DATA,316,31748,-166453,-166704,251,5.385496
DATA,317,31833,-166339,-166704,365,7.831498
DATA,318,31917,-166352,-166704,352,7.552567
DATA,319,32001,-166320,-166704,384,8.239165
DATA,320,32085,-166406,-166704,298,6.393935
DATA,321,32169,-166394,-166704,310,6.651409
DATA,322,32253,-166386,-166704,318,6.823058
DATA,323,32337,-166441,-166704,263,5.642970
DATA,324,32421,-166486,-166704,218,4.677443
DATA,325,32505,-166459,-166704,245,5.256759
DATA,326,32589,-166402,-166704,302,6.479760
DATA,327,32674,-166455,-166704,249,5.342583
DATA,328,32758,-166400,-166704,304,6.522672
DATA,329,32842,-166343,-166704,361,7.745673
DATA,330,32926,-166470,-166704,234,5.020741
DATA,331,33010,-166445,-166704,259,5.557145
DATA,332,33094,-166535,-166704,169,3.626091
DATA,333,33178,-166491,-166704,213,4.570162
DATA,334,33262,-166362,-166704,342,7.338006
DATA,335,33346,-166360,-166704,344,7.380918
DATA,336,33430,-166474,-166704,230,4.934916
DATA,337,33514,-166411,-166704,293,6.286654
DATA,338,33599,-166363,-166704,341,7.316550
DATA,339,33683,-166522,-166704,182,3.905021
DATA,340,33767,-166552,-166704,152,3.261336
DATA,341,33851,-166487,-166704,217,4.655986
DATA,342,33935,-166410,-166704,294,6.308110
DATA,343,34019,-166276,-166704,428,9.183236
DATA,344,34103,-166376,-166704,328,7.037620
DATA,345,34187,-166447,-166704,257,5.514233
DATA,346,34271,-166492,-166704,212,4.548706
DATA,347,34355,-166436,-166704,268,5.750250
DATA,348,34440,-166436,-166704,268,5.750250
DATA,349,34524,-166420,-166704,284,6.093549
DATA,350,34608,-166441,-166704,263,5.642970
DATA,351,34692,-166464,-166704,240,5.149478
DATA,352,34776,-166485,-166704,219,4.698899
DATA,353,34860,-166508,-166704,196,4.205407
DATA,354,34944,-166497,-166704,207,4.441425
DATA,355,35028,-166556,-166704,148,3.175511
DATA,356,35112,-166547,-166704,157,3.368617
DATA,357,35196,-166517,-166704,187,4.012301
DATA,358,35281,-166558,-166704,146,3.132599
DATA,359,35365,-166561,-166704,143,3.068231
DATA,360,35449,-166579,-166704,125,2.682020
DATA,361,35533,-166592,-166704,112,2.403090
DATA,362,35617,-166508,-166704,196,4.205407
DATA,363,35701,-166454,-166704,250,5.364039
DATA,364,35785,-166444,-166704,260,5.578601
DATA,365,35869,-166470,-166704,234,5.020741
DATA,366,35953,-166414,-166704,290,6.222286
DATA,367,36037,-166479,-166704,225,4.827636
DATA,368,36122,-166511,-166704,193,4.141038
DATA,369,36206,-166450,-166704,254,5.449864
DATA,370,36290,-166440,-166704,264,5.664426
DATA,371,36374,-166422,-166704,282,6.050637
DATA,372,36458,-166489,-166704,215,4.613074
DATA,373,36542,-166500,-166704,204,4.377056
DATA,374,36626,-166481,-166704,223,4.784723
DATA,375,36710,-166308,-166704,396,8.496639
DATA,376,36794,-166344,-166704,360,7.724217
DATA,377,36878,-166400,-166704,304,6.522672
DATA,378,36963,-166442,-166704,262,5.621513
DATA,379,37047,-166382,-166704,322,6.908883
