 
=== Load cell level indicator === 
Reset cause visible to application: unknown. 
Waiting for the first HX711 conversion... 
Stored calibration loaded from EEPROM. 
Calibration factor: 46.606666 counts/g 
Stored tare offset loaded: -166704 
Normal measurement started. 
 
Controls: 
  Hold button on D4 for 3 s = tare 
  Serial command 't'    = tare 
  Serial command 's'    = save calibration 
  Serial command 'x'    = clear calibration 
  Serial command 'z'    = clear tare 
  Serial command 'c'    = calibrate/confirm 
  Serial command 'q'    = cancel current tare/calibration 
  Serial command 'd'    = toggle diagnostic capture 
 Hold button on D8 for 3 s = start calibration 
 Press button on D8 = confirm calibration step 
LED operation status: 
 All LEDs on = tare in progress 
 All LEDs blinking slowly = tare required 
 LOW blinking = waiting for empty platform 
 MEDIUM blinking = waiting for reference mass 
 HIGH blinking = reset-required fault 
 LOW/HIGH alternating = HX711 recovery 
 
Provisional levels: 
 VERY_LOW: below 100 g, LOW LED blinking 
 LOW: 100 to 500 g, LOW LED steady 
 MEDIUM: 500 to 1000 g 
 HIGH: above 1000 g 
Weight: 8.71 g | Level: VERY_LOW 
Weight: 4.44 g | Level: VERY_LOW 
Weight: 5.86 g | Level: VERY_LOW 
Weight: 5.94 g | Level: VERY_LOW 
Weight: 6.16 g | Level: VERY_LOW 
Weight: 4.06 g | Level: VERY_LOW 
Weight: 5.90 g | Level: VERY_LOW 
Weight: 5.88 g | Level: VERY_LOW 
Weight: 9.68 g | Level: VERY_LOW 
Weight: 5.04 g | Level: VERY_LOW 
Weight: 5.28 g | Level: VERY_LOW 
Weight: -0.47 g | Level: VERY_LOW 
Weight: 3.22 g | Level: VERY_LOW 
Weight: 2.12 g | Level: VERY_LOW 
Weight: 0.79 g | Level: VERY_LOW 
 
Diagnostic capture started. 
DATA,sequence,timestamp_ms,raw_counts,tare_offset,net_counts,weight_grams 
DATA,1993,175347,-167162,-166704,-458,-9.826921
DATA,1994,175431,-166441,-166704,263,5.642970
DATA,1995,175515,-166463,-166704,241,5.170934
DATA,1996,175599,-167076,-166704,-372,-7.981691
DATA,1997,175683,-167737,-166704,-1033,-22.164211
DATA,1998,175768,-167788,-166704,-1084,-23.258474
DATA,1999,175852,-167277,-166704,-573,-12.294379
DATA,2000,175936,-166489,-166704,215,4.613074
DATA,2001,176020,-166319,-166704,385,8.260622
DATA,2002,176104,-166949,-166704,-245,-5.256759
DATA,2003,176188,-167668,-166704,-964,-20.683736
DATA,2004,176272,-167708,-166704,-1004,-21.541982
DATA,2005,176356,-167118,-166704,-414,-8.882850
DATA,2006,176440,-166442,-166704,262,5.621513
DATA,2007,176524,-166492,-166704,212,4.548706
DATA,2008,176608,-167061,-166704,-357,-7.659848
DATA,2009,176692,-167608,-166704,-904,-19.396366
DATA,2010,176776,-167661,-166704,-957,-20.533542
DATA,2011,176860,-167118,-166704,-414,-8.882850
DATA,2012,176945,-166557,-166704,147,3.154055
DATA,2013,177029,-166529,-166704,175,3.754828
DATA,2014,177113,-167019,-166704,-315,-6.758690
DATA,2015,177197,-167763,-166704,-1059,-22.722070
DATA,2016,177281,-167841,-166704,-1137,-24.395650
DATA,2017,177365,-167181,-166704,-477,-10.234588
DATA,2018,177449,-166605,-166704,99,2.124160
DATA,2019,177533,-166528,-166704,176,3.776284
DATA,2020,177617,-166966,-166704,-262,-5.621513
DATA,2021,177701,-167766,-166704,-1062,-22.786439
DATA,2022,177785,-167958,-166704,-1254,-26.906023
DATA,2023,177869,-167416,-166704,-712,-15.276785
DATA,2024,177953,-166686,-166704,18,0.386211
DATA,2025,178038,-166580,-166704,124,2.660563
DATA,2026,178122,-167105,-166704,-401,-8.603919
DATA,2027,178206,-167617,-166704,-913,-19.589471
DATA,2028,178290,-167700,-166704,-996,-21.370332
DATA,2029,178374,-167178,-166704,-474,-10.170219
DATA,2030,178458,-166510,-166704,194,4.162495
DATA,2031,178542,-166539,-166704,165,3.540266
DATA,2032,178626,-167043,-166704,-339,-7.273638
DATA,2033,178710,-167728,-166704,-1024,-21.971105
DATA,2034,178794,-167905,-166704,-1201,-25.768846
DATA,2035,178878,-167227,-166704,-523,-11.221571
DATA,2036,178962,-166548,-166704,156,3.347161
DATA,2037,179046,-166576,-166704,128,2.746388
DATA,2038,179130,-167137,-166704,-433,-9.290517
DATA,2039,179215,-167812,-166704,-1108,-23.773422
DATA,2040,179299,-167897,-166704,-1193,-25.597196
DATA,2041,179383,-167233,-166704,-529,-11.350308
DATA,2042,179467,-166552,-166704,152,3.261336
DATA,2043,179551,-166658,-166704,46,0.986983
DATA,2044,179635,-167146,-166704,-442,-9.483622
DATA,2045,179719,-167769,-166704,-1065,-22.850809
DATA,2046,179803,-167877,-166704,-1173,-25.168073
DATA,2047,179887,-167235,-166704,-531,-11.393220
DATA,2048,179971,-166482,-166704,222,4.763267
DATA,2049,180055,-166458,-166704,246,5.278215
DATA,2050,180139,-167104,-166704,-400,-8.582464
DATA,2051,180224,-167728,-166704,-1024,-21.971105
DATA,2052,180308,-167774,-166704,-1070,-22.958089
DATA,2053,180392,-167265,-166704,-561,-12.036905
DATA,2054,180476,-166587,-166704,117,2.510370
DATA,2055,180560,-166460,-166704,244,5.235302
DATA,2056,180644,-166928,-166704,-224,-4.806180
DATA,2057,180728,-167763,-166704,-1059,-22.722070
DATA,2058,180812,-167832,-166704,-1128,-24.202547
DATA,2059,180896,-167175,-166704,-471,-10.105851
DATA,2060,180980,-166528,-166704,176,3.776284
DATA,2061,181064,-166553,-166704,151,3.239880
DATA,2062,181148,-167118,-166704,-414,-8.882850
DATA,2063,181232,-167745,-166704,-1041,-22.335861
DATA,2064,181316,-167861,-166704,-1157,-24.824775
DATA,2065,181401,-167276,-166704,-572,-12.272923
DATA,2066,181485,-166552,-166704,152,3.261336
DATA,2067,181569,-166562,-166704,142,3.046774
DATA,2068,181653,-167053,-166704,-349,-7.488199
DATA,2069,181737,-167541,-166704,-837,-17.958805
DATA,2070,181821,-167688,-166704,-984,-21.112859
DATA,2071,181905,-167202,-166704,-498,-10.685167
DATA,2072,181989,-166510,-166704,194,4.162495
DATA,2073,182073,-166591,-166704,113,2.424546
DATA,2074,182157,-167103,-166704,-399,-8.561008
DATA,2075,182241,-167814,-166704,-1110,-23.816335
DATA,2076,182325,-167897,-166704,-1193,-25.597196
DATA,2077,182409,-167045,-166704,-341,-7.316550
DATA,2078,182494,-166559,-166704,145,3.111143
DATA,2079,182578,-166574,-166704,130,2.789300
DATA,2080,182662,-167070,-166704,-366,-7.852954
DATA,2081,182746,-167958,-166704,-1254,-26.906023
DATA,2082,182830,-167930,-166704,-1226,-26.305250
DATA,2083,182914,-167183,-166704,-479,-10.277500
DATA,2084,182998,-166572,-166704,132,2.832213
DATA,2085,183082,-166609,-166704,95,2.038335
DATA,2086,183166,-167168,-166704,-464,-9.955657
DATA,2087,183250,-167766,-166704,-1062,-22.786439
DATA,2088,183334,-167632,-166704,-928,-19.911314
DATA,2089,183418,-167244,-166704,-540,-11.586326
DATA,2090,183502,-166586,-166704,118,2.531827
DATA,2091,183587,-166513,-166704,191,4.098126
DATA,2092,183671,-167081,-166704,-377,-8.088972
DATA,2093,183755,-167660,-166704,-956,-20.512086
DATA,2094,183839,-167902,-166704,-1198,-25.704477
DATA,2095,183923,-167385,-166704,-681,-14.611644
DATA,2096,184007,-166568,-166704,136,2.918037
DATA,2097,184091,-166461,-166704,243,5.213846
DATA,2098,184175,-167145,-166704,-441,-9.462166
DATA,2099,184259,-167941,-166704,-1237,-26.541267
DATA,2100,184343,-168015,-166704,-1311,-28.129022
DATA,2101,184427,-167303,-166704,-599,-12.852239
DATA,2102,184511,-166555,-166704,149,3.196968
DATA,2103,184595,-166548,-166704,156,3.347161
DATA,2104,184680,-167178,-166704,-474,-10.170219
DATA,2105,184764,-167862,-166704,-1158,-24.846231
DATA,2106,184848,-167732,-166704,-1028,-22.056930
DATA,2107,184932,-167235,-166704,-531,-11.393220
DATA,2108,185016,-166667,-166704,37,0.793878
DATA,2109,185100,-166706,-166704,-2,-0.042912
DATA,2110,185184,-167202,-166704,-498,-10.685167
DATA,2111,185268,-167773,-166704,-1069,-22.936632
DATA,2112,185352,-167903,-166704,-1199,-25.725933
DATA,2113,185436,-167223,-166704,-519,-11.135746
DATA,2114,185520,-166490,-166704,214,4.591618
DATA,2115,185604,-166578,-166704,126,2.703476
DATA,2116,185689,-167088,-166704,-384,-8.239165
DATA,2117,185773,-167794,-166704,-1090,-23.387212
DATA,2118,185857,-167954,-166704,-1250,-26.820198
DATA,2119,185941,-167359,-166704,-655,-14.053784
DATA,2120,186025,-166613,-166704,91,1.952510
DATA,2121,186109,-166600,-166704,104,2.231441
DATA,2122,186193,-167077,-166704,-373,-8.003148
DATA,2123,186277,-167755,-166704,-1051,-22.550422
DATA,2124,186361,-167937,-166704,-1233,-26.455442
DATA,2125,186445,-167207,-166704,-503,-10.792448
DATA,2126,186529,-166460,-166704,244,5.235302
DATA,2127,186613,-166547,-166704,157,3.368617
DATA,2128,186697,-167174,-166704,-470,-10.084395
DATA,2129,186782,-167851,-166704,-1147,-24.610212
DATA,2130,186866,-167950,-166704,-1246,-26.734373
DATA,2131,186950,-167348,-166704,-644,-13.817767
DATA,2132,187034,-166557,-166704,147,3.154055
DATA,2133,187118,-166516,-166704,188,4.033758
DATA,2134,187202,-166964,-166704,-260,-5.578601
DATA,2135,187286,-167568,-166704,-864,-18.538120
DATA,2136,187370,-167869,-166704,-1165,-24.996423
DATA,2137,187454,-167323,-166704,-619,-13.281362
DATA,2138,187538,-166608,-166704,96,2.059791
DATA,2139,187622,-166604,-166704,100,2.145616
DATA,2140,187706,-167133,-166704,-429,-9.204692
DATA,2141,187790,-167674,-166704,-970,-20.812473
DATA,2142,187875,-167415,-166704,-711,-15.255329
DATA,2143,187959,-167078,-166704,-374,-8.024603
DATA,2144,188043,-166632,-166704,72,1.544843
DATA,2145,188127,-166651,-166704,53,1.137176
DATA,2146,188211,-167251,-166704,-547,-11.736519
DATA,2147,188295,-168035,-166704,-1331,-28.558145
DATA,2148,188379,-167991,-166704,-1287,-27.614074
DATA,2149,188463,-167369,-166704,-665,-14.268345
DATA,2150,188547,-166631,-166704,73,1.566300
DATA,2151,188631,-166538,-166704,166,3.561722
DATA,2152,188715,-167164,-166704,-460,-9.869833
DATA,2153,188799,-167868,-166704,-1164,-24.974967
DATA,2154,188883,-167850,-166704,-1146,-24.588756
DATA,2155,188968,-167175,-166704,-471,-10.105851
DATA,2156,189052,-166336,-166704,368,7.895866
DATA,2157,189136,-166495,-166704,209,4.484337
DATA,2158,189220,-167192,-166704,-488,-10.470605
DATA,2159,189304,-167806,-166704,-1102,-23.644685
DATA,2160,189388,-167841,-166704,-1137,-24.395650
DATA,2161,189472,-167379,-166704,-675,-14.482907
DATA,2162,189556,-166625,-166704,79,1.695036
DATA,2163,189640,-166565,-166704,139,2.982406
DATA,2164,189724,-167142,-166704,-438,-9.397798
DATA,2165,189808,-167932,-166704,-1228,-26.348161
DATA,2166,189892,-168039,-166704,-1335,-28.643970
DATA,2167,189976,-167265,-166704,-561,-12.036905
DATA,2168,190061,-166464,-166704,240,5.149478
DATA,2169,190145,-166516,-166704,188,4.033758
DATA,2170,190229,-167158,-166704,-454,-9.741096
DATA,2171,190313,-167754,-166704,-1050,-22.528964
DATA,2172,190397,-167745,-166704,-1041,-22.335861
DATA,2173,190481,-167230,-166704,-526,-11.285940
DATA,2174,190565,-166508,-166704,196,4.205407
DATA,2175,190649,-166459,-166704,245,5.256759
DATA,2176,190733,-167068,-166704,-364,-7.810041
DATA,2177,190817,-167955,-166704,-1251,-26.841653
DATA,2178,190901,-168021,-166704,-1317,-28.257759
DATA,2179,190985,-167231,-166704,-527,-11.307395
DATA,2180,191069,-166619,-166704,85,1.823773
DATA,2181,191154,-166509,-166704,195,4.183951
DATA,2182,191238,-167053,-166704,-349,-7.488199
DATA,2183,191322,-167859,-166704,-1155,-24.781862
DATA,2184,191406,-167874,-166704,-1170,-25.103704
DATA,2185,191490,-167187,-166704,-483,-10.363325
DATA,2186,191574,-166549,-166704,155,3.325705
DATA,2187,191658,-166536,-166704,168,3.604635
DATA,2188,191742,-167232,-166704,-528,-11.328852
DATA,2189,191826,-167917,-166704,-1213,-26.026319
DATA,2190,191910,-167948,-166704,-1244,-26.691459
DATA,2191,191994,-167331,-166704,-627,-13.453012
DATA,2192,192078,-166630,-166704,74,1.587756
DATA,2193,192162,-166639,-166704,65,1.394650
DATA,2194,192247,-167229,-166704,-525,-11.264483
DATA,2195,192331,-167766,-166704,-1062,-22.786439
DATA,2196,192415,-167600,-166704,-896,-19.224718
DATA,2197,192499,-166973,-166704,-269,-5.771707
DATA,2198,192583,-166603,-166704,101,2.167072
DATA,2199,192667,-166482,-166704,222,4.763267
DATA,2200,192751,-166727,-166704,-23,-0.493492
DATA,2201,192835,-167256,-166704,-552,-11.843800
DATA,2202,192919,-167725,-166704,-1021,-21.906736
DATA,2203,193003,-167304,-166704,-600,-12.873695
DATA,2204,193087,-166674,-166704,30,0.643685
DATA,2205,193171,-166531,-166704,173,3.711915
DATA,2206,193255,-167173,-166704,-469,-10.062938
DATA,2207,193340,-167969,-166704,-1265,-27.142040
DATA,2208,193424,-167827,-166704,-1123,-24.095266
DATA,2209,193508,-167284,-166704,-580,-12.444572
DATA,2210,193592,-166608,-166704,96,2.059791
DATA,2211,193676,-166561,-166704,143,3.068231
DATA,2212,193760,-167104,-166704,-400,-8.582464
DATA,2213,193844,-167721,-166704,-1017,-21.820913
DATA,2214,193928,-167812,-166704,-1108,-23.773422
DATA,2215,194012,-167307,-166704,-603,-12.938064
DATA,2216,194096,-166664,-166704,40,0.858246
DATA,2217,194180,-166602,-166704,102,2.188528
DATA,2218,194264,-167164,-166704,-460,-9.869833
DATA,2219,194348,-167940,-166704,-1236,-26.519811
DATA,2220,194433,-168059,-166704,-1355,-29.073093
DATA,2221,194517,-167390,-166704,-686,-14.718925
DATA,2222,194601,-166615,-166704,89,1.909598
DATA,2223,194685,-166581,-166704,123,2.639107
DATA,2224,194769,-167265,-166704,-561,-12.036905
DATA,2225,194853,-168078,-166704,-1374,-29.480760
DATA,2226,194937,-168008,-166704,-1304,-27.978830
DATA,2227,195021,-167319,-166704,-615,-13.195538
DATA,2228,195105,-166556,-166704,148,3.175511
DATA,2229,195189,-166562,-166704,142,3.046774
DATA,2230,195273,-167214,-166704,-510,-10.942641
DATA,2231,195357,-167793,-166704,-1089,-23.365755
DATA,2232,195441,-167950,-166704,-1246,-26.734373
DATA,2233,195526,-167407,-166704,-703,-15.083680
DATA,2234,195610,-166655,-166704,49,1.051352
DATA,2235,195694,-166626,-166704,78,1.673580
DATA,2236,195778,-167165,-166704,-461,-9.891289
DATA,2237,195862,-167783,-166704,-1079,-23.151193
DATA,2238,195946,-167957,-166704,-1253,-26.884565
DATA,2239,196030,-167287,-166704,-583,-12.508940
DATA,2240,196114,-166465,-166704,239,5.128022
DATA,2241,196198,-166429,-166704,275,5.900444
DATA,2242,196282,-167034,-166704,-330,-7.080532
DATA,2243,196366,-167808,-166704,-1104,-23.687599
DATA,2244,196450,-167858,-166704,-1154,-24.760406
DATA,2245,196534,-167071,-166704,-367,-7.874410
DATA,2246,196619,-166619,-166704,85,1.823773
DATA,2247,196703,-166562,-166704,142,3.046774
DATA,2248,196787,-167102,-166704,-398,-8.539551
DATA,2249,196871,-167915,-166704,-1211,-25.983407
DATA,2250,196955,-167863,-166704,-1159,-24.867687
DATA,2251,197039,-167094,-166704,-390,-8.367902
DATA,2252,197123,-166514,-166704,190,4.076670
DATA,2253,197207,-166610,-166704,94,2.016879
DATA,2254,197291,-167251,-166704,-547,-11.736519
DATA,2255,197375,-167931,-166704,-1227,-26.326705
DATA,2256,197459,-168032,-166704,-1328,-28.493778
DATA,2257,197543,-167407,-166704,-703,-15.083680
DATA,2258,197627,-166679,-166704,25,0.536404
DATA,2259,197712,-166510,-166704,194,4.162495
DATA,2260,197796,-167159,-166704,-455,-9.762553
DATA,2261,197880,-168015,-166704,-1311,-28.129022
DATA,2262,197964,-168116,-166704,-1412,-30.296094
DATA,2263,198048,-167364,-166704,-660,-14.161065
DATA,2264,198132,-166511,-166704,193,4.141038
DATA,2265,198216,-166475,-166704,229,4.913460
DATA,2266,198300,-167126,-166704,-422,-9.054499
DATA,2267,198384,-167832,-166704,-1128,-24.202547
DATA,2268,198468,-167539,-166704,-835,-17.915891
DATA,2269,198552,-167188,-166704,-484,-10.384781
DATA,2270,198636,-166512,-166704,192,4.119582
DATA,2271,198720,-166471,-166704,233,4.999285
DATA,2272,198805,-167246,-166704,-542,-11.629238
DATA,2273,198889,-167965,-166704,-1261,-27.056215
DATA,2274,198973,-167705,-166704,-1001,-21.477613
DATA,2275,199057,-167229,-166704,-525,-11.264483
DATA,2276,199141,-166574,-166704,130,2.789300
DATA,2277,199225,-166580,-166704,124,2.660563
DATA,2278,199309,-167172,-166704,-468,-10.041482
DATA,2279,199393,-167909,-166704,-1205,-25.854669
DATA,2280,199477,-167965,-166704,-1261,-27.056215
DATA,2281,199561,-167325,-166704,-621,-13.324275
DATA,2282,199645,-166479,-166704,225,4.827636
DATA,2283,199729,-166498,-166704,206,4.419969
DATA,2284,199813,-167137,-166704,-433,-9.290517
DATA,2285,199897,-167990,-166704,-1286,-27.592618
DATA,2286,199982,-168051,-166704,-1347,-28.901445
DATA,2287,200066,-167284,-166704,-580,-12.444572
DATA,2288,200150,-166494,-166704,210,4.505793
DATA,2289,200234,-166463,-166704,241,5.170934
DATA,2290,200318,-167109,-166704,-405,-8.689744
DATA,2291,200402,-167756,-166704,-1052,-22.571878
DATA,2292,200486,-167837,-166704,-1133,-24.309827
DATA,2293,200570,-167137,-166704,-433,-9.290517
DATA,2294,200654,-166680,-166704,24,0.514948
DATA,2295,200738,-166632,-166704,72,1.544843
DATA,2296,200822,-167246,-166704,-542,-11.629238
DATA,2297,200906,-167783,-166704,-1079,-23.151193
DATA,2298,200990,-167861,-166704,-1157,-24.824775
DATA,2299,201075,-167303,-166704,-599,-12.852239
DATA,2300,201159,-166428,-166704,276,5.921900
DATA,2301,201243,-166413,-166704,291,6.243742
DATA,2302,201327,-167196,-166704,-492,-10.556430
DATA,2303,201411,-168035,-166704,-1331,-28.558145
DATA,2304,201495,-168082,-166704,-1378,-29.566585
DATA,2305,201579,-167318,-166704,-614,-13.174081
DATA,2306,201663,-166563,-166704,141,3.025318
DATA,2307,201747,-166485,-166704,219,4.698899
DATA,2308,201831,-167088,-166704,-384,-8.239165
DATA,2309,201915,-167718,-166704,-1014,-21.756544
DATA,2310,201999,-167647,-166704,-943,-20.233156
DATA,2311,202083,-167165,-166704,-461,-9.891289
DATA,2312,202167,-166498,-166704,206,4.419969
DATA,2313,202252,-166574,-166704,130,2.789300
DATA,2314,202336,-167225,-166704,-521,-11.178659
DATA,2315,202420,-167914,-166704,-1210,-25.961950
DATA,2316,202504,-167939,-166704,-1235,-26.498355
DATA,2317,202588,-167208,-166704,-504,-10.813904
DATA,2318,202672,-166514,-166704,190,4.076670
DATA,2319,202756,-166451,-166704,253,5.428408
DATA,2320,202840,-167006,-166704,-302,-6.479760
DATA,2321,202924,-167661,-166704,-957,-20.533542
DATA,2322,203008,-167649,-166704,-945,-20.276069
DATA,2323,203092,-167122,-166704,-418,-8.968674
DATA,2324,203176,-166619,-166704,85,1.823773
DATA,2325,203260,-166698,-166704,6,0.128737
DATA,2326,203345,-167194,-166704,-490,-10.513518
DATA,2327,203429,-167781,-166704,-1077,-23.108282
DATA,2328,203513,-167746,-166704,-1042,-22.357316
DATA,2329,203597,-167122,-166704,-418,-8.968674
DATA,2330,203681,-166478,-166704,226,4.849092
DATA,2331,203765,-166550,-166704,154,3.304248
DATA,2332,203849,-167173,-166704,-469,-10.062938
DATA,2333,203933,-167889,-166704,-1185,-25.425546
DATA,2334,204017,-167939,-166704,-1235,-26.498355
DATA,2335,204101,-167329,-166704,-625,-13.410099
DATA,2336,204185,-166643,-166704,61,1.308826
DATA,2337,204269,-166604,-166704,100,2.145616
DATA,2338,204353,-166969,-166704,-265,-5.685882
DATA,2339,204437,-167561,-166704,-857,-18.387928
DATA,2340,204522,-167777,-166704,-1073,-23.022457
DATA,2341,204606,-167222,-166704,-518,-11.114291
DATA,2342,204690,-166447,-166704,257,5.514233
DATA,2343,204774,-166529,-166704,175,3.754828
DATA,2344,204858,-167116,-166704,-412,-8.839938
DATA,2345,204942,-167958,-166704,-1254,-26.906023
DATA,2346,205026,-168088,-166704,-1384,-29.695322
DATA,2347,205110,-167303,-166704,-599,-12.852239
DATA,2348,205194,-166526,-166704,178,3.819196
DATA,2349,205278,-166529,-166704,175,3.754828
DATA,2350,205362,-167142,-166704,-438,-9.397798
DATA,2351,205446,-167978,-166704,-1274,-27.335145
DATA,2352,205530,-168009,-166704,-1305,-28.000286
DATA,2353,205614,-167292,-166704,-588,-12.616221
DATA,2354,205699,-166520,-166704,184,3.947933
DATA,2355,205783,-166481,-166704,223,4.784723
DATA,2356,205867,-167127,-166704,-423,-9.075955
DATA,2357,205951,-167751,-166704,-1047,-22.464597
DATA,2358,206035,-167903,-166704,-1199,-25.725933
DATA,2359,206119,-167366,-166704,-662,-14.203977
DATA,2360,206203,-166574,-166704,130,2.789300
DATA,2361,206287,-166394,-166704,310,6.651409
DATA,2362,206371,-166854,-166704,-150,-3.218424
DATA,2363,206455,-167635,-166704,-931,-19.975683
DATA,2364,206539,-167811,-166704,-1107,-23.751966
DATA,2365,206623,-167178,-166704,-474,-10.170219
DATA,2366,206707,-166517,-166704,187,4.012301
DATA,2367,206792,-166463,-166704,241,5.170934
DATA,2368,206876,-167153,-166704,-449,-9.633815
DATA,2369,206960,-167802,-166704,-1098,-23.558860
DATA,2370,207044,-167697,-166704,-993,-21.305965
DATA,2371,207128,-167160,-166704,-456,-9.784008
DATA,2372,207212,-166492,-166704,212,4.548706
DATA,2373,207296,-166520,-166704,184,3.947933
DATA,2374,207380,-167218,-166704,-514,-11.028466
DATA,2375,207464,-167846,-166704,-1142,-24.502931
DATA,2376,207548,-167920,-166704,-1216,-26.090688
DATA,2377,207632,-167456,-166704,-752,-16.135030
DATA,2378,207716,-166664,-166704,40,0.858246
DATA,2379,207800,-166472,-166704,232,4.977828
DATA,2380,207884,-166969,-166704,-265,-5.685882
DATA,2381,207968,-167724,-166704,-1020,-21.885280
DATA,2382,208053,-167787,-166704,-1083,-23.237018
DATA,2383,208137,-167025,-166704,-321,-6.887427
DATA,2384,208221,-166484,-166704,220,4.720355
DATA,2385,208305,-166528,-166704,176,3.776284
DATA,2386,208389,-166996,-166704,-292,-6.265198
DATA,2387,208473,-167777,-166704,-1073,-23.022457
DATA,2388,208557,-167908,-166704,-1204,-25.833213
DATA,2389,208641,-167237,-166704,-533,-11.436133
DATA,2390,208725,-166641,-166704,63,1.351738
DATA,2391,208809,-166666,-166704,38,0.815334
DATA,2392,208893,-167122,-166704,-418,-8.968674
DATA,2393,208977,-167758,-166704,-1054,-22.614789
DATA,2394,209061,-167810,-166704,-1106,-23.730510
DATA,2395,209145,-167309,-166704,-605,-12.980976
DATA,2396,209230,-166623,-166704,81,1.737949
DATA,2397,209314,-166501,-166704,203,4.355600
DATA,2398,209398,-166975,-166704,-271,-5.814619
DATA,2399,209482,-167766,-166704,-1062,-22.786439
DATA,2400,209566,-167829,-166704,-1125,-24.138177
DATA,2401,209650,-167183,-166704,-479,-10.277500
DATA,2402,209734,-166530,-166704,174,3.733371
DATA,2403,209818,-166570,-166704,134,2.875125
DATA,2404,209902,-167019,-166704,-315,-6.758690
DATA,2405,209986,-167514,-166704,-810,-17.379487
DATA,2406,210070,-167437,-166704,-733,-15.727364
DATA,2407,210154,-167118,-166704,-414,-8.882850
DATA,2408,210238,-166561,-166704,143,3.068231
DATA,2409,210322,-166460,-166704,244,5.235302
DATA,2410,210407,-167005,-166704,-301,-6.458303
DATA,2411,210491,-167773,-166704,-1069,-22.936632
DATA,2412,210575,-167982,-166704,-1278,-27.420969
DATA,2413,210659,-167359,-166704,-655,-14.053784
DATA,2414,210743,-166645,-166704,59,1.265913
DATA,2415,210827,-166608,-166704,96,2.059791
DATA,2416,210911,-167148,-166704,-444,-9.526535
DATA,2417,210995,-167714,-166704,-1010,-21.670719
DATA,2418,211079,-167679,-166704,-975,-20.919754
DATA,2419,211163,-167135,-166704,-431,-9.247605
DATA,2420,211247,-166413,-166704,291,6.243742
DATA,2421,211331,-166444,-166704,260,5.578601
DATA,2422,211415,-167034,-166704,-330,-7.080532
DATA,2423,211499,-167678,-166704,-974,-20.898298
DATA,2424,211584,-167718,-166704,-1014,-21.756544
DATA,2425,211668,-167220,-166704,-516,-11.071378
DATA,2426,211752,-166460,-166704,244,5.235302
DATA,2427,211836,-166397,-166704,307,6.587040
DATA,2428,211920,-167047,-166704,-343,-7.359462
DATA,2429,212004,-167888,-166704,-1184,-25.404090
DATA,2430,212088,-167888,-166704,-1184,-25.404090
DATA,2431,212172,-167283,-166704,-579,-12.423116
DATA,2432,212256,-166590,-166704,114,2.446002
DATA,2433,212340,-166463,-166704,241,5.170934
DATA,2434,212424,-167053,-166704,-349,-7.488199
DATA,2435,212508,-167657,-166704,-953,-20.447717
DATA,2436,212592,-167845,-166704,-1141,-24.481475
DATA,2437,212677,-167408,-166704,-704,-15.105135
DATA,2438,212761,-166612,-166704,92,1.973966
DATA,2439,212845,-166569,-166704,135,2.896581
DATA,2440,212929,-167244,-166704,-540,-11.586326
DATA,2441,213013,-167896,-166704,-1192,-25.575740
DATA,2442,213097,-167991,-166704,-1287,-27.614074
DATA,2443,213181,-167266,-166704,-562,-12.058362
DATA,2444,213265,-166410,-166704,294,6.308110
DATA,2445,213349,-166409,-166704,295,6.329566
DATA,2446,213433,-167013,-166704,-309,-6.629953
DATA,2447,213517,-167614,-166704,-910,-19.525104
DATA,2448,213601,-167942,-166704,-1238,-26.562723
DATA,2449,213685,-167354,-166704,-650,-13.946503
DATA,2450,213770,-166555,-166704,149,3.196968
DATA,2451,213854,-166542,-166704,162,3.475898
DATA,2452,213938,-167156,-166704,-452,-9.698184
DATA,2453,214022,-168000,-166704,-1296,-27.807180
DATA,2454,214106,-168037,-166704,-1333,-28.601058
DATA,2455,214190,-167381,-166704,-677,-14.525819
DATA,2456,214274,-166591,-166704,113,2.424546
DATA,2457,214358,-166508,-166704,196,4.205407
DATA,2458,214442,-167194,-166704,-490,-10.513518
DATA,2459,214526,-167889,-166704,-1185,-25.425546
DATA,2460,214610,-168007,-166704,-1303,-27.957374
DATA,2461,214694,-167421,-166704,-717,-15.384066
DATA,2462,214778,-166553,-166704,151,3.239880
DATA,2463,214862,-166458,-166704,246,5.278215
DATA,2464,214947,-167047,-166704,-343,-7.359462
DATA,2465,215031,-167663,-166704,-959,-20.576456
DATA,2466,215115,-167767,-166704,-1063,-22.807895
DATA,2467,215199,-167310,-166704,-606,-13.002432
DATA,2468,215283,-166620,-166704,84,1.802317
DATA,2469,215367,-166595,-166704,109,2.338721
DATA,2470,215451,-167201,-166704,-497,-10.663711
DATA,2471,215535,-167983,-166704,-1279,-27.442426
DATA,2472,215619,-168048,-166704,-1344,-28.837076
DATA,2473,215703,-167353,-166704,-649,-13.925047
DATA,2474,215787,-166579,-166704,125,2.682020
DATA,2475,215871,-166565,-166704,139,2.982406
DATA,2476,215955,-167149,-166704,-445,-9.547990
DATA,2477,216039,-167732,-166704,-1028,-22.056930
DATA,2478,216124,-167806,-166704,-1102,-23.644685
DATA,2479,216208,-167410,-166704,-706,-15.148048
DATA,2480,216292,-166655,-166704,49,1.051352
DATA,2481,216376,-166648,-166704,56,1.201545
DATA,2482,216460,-167275,-166704,-571,-12.251466
DATA,2483,216544,-167775,-166704,-1071,-22.979545
